accuracy,log_loss,brier_score,roc_auc,train_matches,test_matches,train_samples,test_samples,model,dataset
0.6650816647473284,0.7122888287930972,0.2226915585165088,0.7171862518456287,25368,6342,1291934,323028,random_forest,kaggle
0.7410550738795946,0.4989313400635285,0.1678985412229673,0.8303810867331225,1245,312,65718,16378,random_forest,esta
0.678830543994805,0.6273418932121271,0.2117028017505002,0.7368579097794187,26613,6654,1358268,338790,random_forest,combined
0.665171440246666,0.7097808458621246,0.2225543934295973,0.717363892374138,25368,6342,1291934,323028,random_forest,kaggle
0.7451028705186645,0.4970325255258284,0.1669148376565349,0.8328787227223199,1246,312,65918,16234,random_forest,esta
0.6717885154391502,0.634963715802585,0.2148282234073628,0.7295719323164644,26614,6654,1357458,339656,random_forest,combined
0.745896504197469,0.4962370055927549,0.1666092858157281,0.8335459069631938,1246,312,64434,15962,random_forest,esta
0.665171440246666,0.7097808458621246,0.2225543934295973,0.7173638927766408,25368,6342,1291934,323028,random_forest,kaggle
0.6715543818489416,0.6367030575532425,0.21512626218003464,0.7290982754785978,26614,6654,1356072,339286,random_forest,combined
